Url_images,Name_page,Date_post,Descriptions,Hashtags,Username,Commentaires,Nombre_de_commentaire,Partages,J'adores,J'aimes,Solidaires,Rires,Colère,Tristes,Wouah,Url_post,Annee_post,Followers,langue_post_encoded,Text,Jour,Mois_encoded,Date,Jour_de_la_semaine_encoded,Season_encoded,Nombre_Hashtags,Sentiment_comms_BERT,langue_post_comm,Translated_Comments,Sentiment_post_encoded,Found_Hash,Longueur_caracteres_text_comments,Longueur_caracteres_text,sentiment_comments_BERT_POS,sentiment_comments_BERT_NEG,Reach,prediction_label,prediction_score
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/369599868_693926512781035_5818711403577250243_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Cawutb-6gXsAX_amq0N&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfCXzEkeebchuQnMh5he8HtcaC7qGBAbM52GD7TXe_DP-g&oe=655CEB71'],Aramex Tunisia,25 août,"[Commercial ExpressSociété ARAMEX reconnue parmi les leaders mondiaux du transport international cherche à recruter Un commercial Express à Tunis :Mission :- Vous êtes issu d’une formation dans le domaine de transport international de préférence licencier/Mastère en transport et logistique et vous justifiez d’une expérience dans le domaine commercial Express doté d’un tempérament de leader et sens aigu de la relation client.- Une expérience d’au moins 5 ans dans un poste similaire.- Vous avez de solides connaissances des opérations aériennes ainsi que de bonnes connaissances de la vente de service Express.- Vous êtes responsable, organisés, bon gestionnaire et meneur d’hommes- Langues : une bonne maitrise de l’anglais et Français est nécessaire- Driver la relation de nouveaux clients / prospects- Prospecter le marché local en vue d’assurer une croissance organique de l’entreprise sur son périmètre d’intervention- S’assurer de la bonne implémentation opérationnelle des accords négociés et signés avec les nouveaux clients- Vente des produits de la société- Élaborations des offres aux clients- Rapports commerciauxExigences de lemploi- Langues : français, anglais (très bon niveau)- Etudes minimum Bac+3 (IHEC, ISG ..)- Expérience 5 ans idéalement dans le transport aérien des marchandises- Connaissance du marché- Organisé et méthodique- Capacité de travail en équipe, sens de la responsabilité, dynamique.- Motorisé.Comment postuler :Veuillez adresser votre CV sur l’adresse mail : Tunjobs@aramex.com ou appeler sur le numéro : 28636086Ville : Les Berges du LacNom / Entreprise : AramexEmail : Tunjobs@aramex.comTel / Fax : 28636086Adresse : Siege Aramex Les Berges du LacVoir moins, —àTunis.",,,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/photo.php?fbid=693946769445676&set=pb.100064910761574.-2207520000&type=3,2023,733000,4,"Commercial ExpressARAMEX company recognized among the world leaders ternational transport is seekg to recruit an Express salesperson Tunis: Mission: - You come from trag the field of ternational transport preferably graduate/Master transport and logistics and you justify experience the Express commercial field with a leadership temperament and a keen sense of customer relations. - Experience of at least 5 years a similar position. - You have solid knowledge of airle operations as well as good knowledge of Express service sales. - You are responsible, organized, a good manager and leader of men - Languages: a good command of English and French is necessary - Manage the relationship of new customers / prospects - Prospect the local market with a view to ensurg organic growth of the company with its scope of tervention - Ensurg the proper operational implementation of agreements negotiated and signed with new customers - Sale of the companys products - Development of offers to customers - Commercial relationsJob requirements - Languages: French, English (very good level) - Mimum Bac+3 studies (IHEC, ISG, etc.) - 5 years experience ideally the air transport of goods - Knowledge of the market - Organized and methodical - Ability to teamwork, sense of responsibility, dynamic. - Motorized.How to apply: Please send your CV to the email address: Tunjobs@aramex.com or call the number: 28636086City: Les Berges du LacName / Company: AramexEmail: Tunjobs @aramex.comTel / Fax: 28636086Address: Aramex Headquarters Les Berges du LacSee less Tunis.",25.0,1,2023-08-25,0,2,0,,,,2,0,0,1557,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/369625430_693924882781198_7715221165708093631_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=chMMcWNFf9oAX969Vib&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfCTpu6Opv__i1HT5YQOU20RL80Zb6SKe2DmK1tiDCwGdw&oe=655D1E6C'],Aramex Tunisia,25 août,"[—àTunis., Commercial FretSociété ARAMEX reconnue parmi les leaders mondiaux du transport international cherche à recruter Un commercial Fret à Tunis :Mission :Vous êtes issu d’une formation dans le domaine de transport international de préférence licencier/Mastère en transport et logistique et vous justifiez d’une expérience dans le domaine commercial frêt doté d’un tempérament de leader et sens aigu de la relation client.- Une expérience d’au moins 5 ans dans un poste similaire.- Vous avez de solides connaissances des opérations aériennes ainsi que de bonnes connaissances de la vente Cargo.- Vous êtes responsable, organisés, bon gestionnaire et meneur d’hommes- Langues : une bonne maitrise de l’anglais et Français est nécessaire- Driver la relation de nouveaux clients / prospects- Prospecter le marché local en vue d’assurer une croissance organique de l’entreprise sur son périmètre d’intervention- S’assurer de la bonne implémentation opérationnelle des accords négociés et signés avec les nouveaux clients- Vente des produits de la société- Élaborations des offres aux clients- Rapports commerciauxExigences de lemploi- Langues : français, anglais (très bon niveau)- Etudes minimum Bac+3 (IHEC, ISG ..)- Expérience 5 ans idéalement dans le transport aérien des marchandises- Connaissance du marché- Organisé et méthodique- Capacité de travail en équipe, sens de la responsabilité, dynamique.- Motorisé.Comment postuler :Veuillez adresser votre CV sur l’adresse mail : Tunjobs@aramex.com ou appeler sur le numéro : 28636086Ville : Les Berges du LacNom / Entreprise : AramexEmail : Tunjobs@aramex.comTel / Fax : 28636086Adresse : Siege Aramex Les Berges du LacVoir moins",,Mohamed Brahim,'نلوج  على خدمة عندي  رخصة السياقة من 2002 من المهدية',1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/photo.php?fbid=693940189446334&set=pb.100064910761574.-2207520000&type=3,2023,733000,4,"— Tunis., Commercial FretARAMEX company recognized among the world leaders ternational transport is seekg to recruit a Freight salesperson Tunis: Mission: You come from trag the field of ternational transport preferably graduate/Master transport and logistics and you have experience the freight commercial field with a leadership temperament and a keen sense of customer relations. - Experience of at least 5 years a similar position. - You have solid knowledge of airle operations as well only good knowledge of Cargo sales. - You are responsible, organized, a good manager and leader of men - Languages: a good command of English and French is necessary - Manage the relationship with new customers / prospects - Prospect the market local with a view to ensurg organic growth of the company with its scope of tervention - Ensurg the proper operational implementation of agreements negotiated and signed with new customers - Sale of the companys products - Development of offers to customers - Commercial relationships Job requirements - Languages: French, English (very good level) - Mimum Bac+3 studies (IHEC, ISG, etc.) - 5 years experience ideally air transport of goods - Knowledge of the market - Organized and methodical - Capacity teamwork, sense of responsibility, dynamic. - Motorized.How to apply: Please send your CV to the email address: Tunjobs@aramex.com or call the number: 28636086City: Les Berges du LacName / Company: AramexEmail: Tunjobs@aramex.comTel / Fax: 28636086Address: Aramex Headquarters Les Berges du LacSee less",25.0,1,2023-08-25,0,2,0,['POS'],['ar'],' We access the service: I have a drivers license from 2002 from Mahdia ',2,0,54,1543,1,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/369603041_693922916114728_9122755222194912051_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fO7kYQtUbFwAX93N_St&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfC4ULNP6TxwucUROMgA3hPg07E_cumvIT5dc8c47sOWLQ&oe=655D5FD6'],Aramex Tunisia,25 août,"[—àTunis., Sales Tunis DomesticSociété ARAMEX reconnue parmi les leaders mondiaux du transport international cherche à recruter Un commercial à Tunis :Mission :- Driver la relation de nouveaux clients / prospects.- Prospecter le marché local en vue dassurer une croissance organique de lentreprise sur son périmètre dintervention.- Sassurer de la bonne implémentation opérationnelle des accords négociés et signés avec les nouveaux clients.- Vente des services de la société.- Élaborations des offres aux clients.- Rapports commerciaux.Exigences de lemploi- Langues : français, anglais (un bon niveau).- Motorisé (vous bénéficiez dune Prime damortissement + Avantages Natures)- Etudes minimum Bac+3 (IHEC, ISG, IHET, ESC, université centrale ..).- Expérience 3 ans idéalement dans le transport international des marchandises.- Connaissance du marché.- Organisé et méthodique.- Capacité de travail en équipe, sens de la responsabilité, dynamique.- MotoriséComment postuler :Veuillez adresser votre CV sur l’adresse mail : Tunjobs@aramex.com ou appeler sur le numéro : 28636086Ville : Les Berges du LacNom / Entreprise : AramexEmail : Tunjobs@aramex.comTel / Fax : 28636086Adresse : Siege Aramex Les Berges du LacVoir moins",,Haykel Est,'عندي فيات فيورينيو كومارسيال نجم نخدم معاكم',1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/photo.php?fbid=693934866113533&set=pb.100064910761574.-2207520000&type=3,2023,733000,4,"— Tunis., Sales Tunis DomesticARAMEX company recognized among the world leaders ternational transport seeks to recruit a salesperson Tunis: Mission: - Drive the relationship of new customers / prospects. - Prospect the local market with a view to ensurg organic growth of the company with its scope of tervention.- Ensure the proper operational implementation of agreements negotiated and signed with new clients.- Sale of the companys services.- Development of offers to clients.- Commercial reports. Job requirements- Languages: French, English (a good level).- Motorized (you benefit from a Depreciation Bonus + Natural Benefits)- Mimum Bac+3 studies (IHEC, ISG, IHET, ESC, central university, etc.).- 3 years experience ideally the ternational transport of goods .- Knowledge of the market.- Organized and methodical.- Ability to work a team, sense of responsibility, dynamic.- MotorizedHow to apply: Please send your CV to the email address: Tunjobs@aramex.com or call on the number: 28636086City: Les Berges du LacName / Company: AramexEmail: Tunjobs@aramex.comTel / Fax: 28636086Address: Aramex Headquarters Les Berges du LacSee less",25.0,1,2023-08-25,0,2,0,['POS'],['ar'],' I have a Fiat Fiorino Commercial Star to serve with you ',2,0,45,1140,1,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/368045196_689699933203693_6464340958015600133_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=T7WY4x3zUp4AX9lohLf&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfDi8iw6lMisKTm6o069TUaxpmjQwQj4AfxWUjKYu0p6sw&oe=655DA5AB'],Aramex Tunisia,18 août,"[Passé, présent et futur, Aramex sengage à vous offrir une expérience de livraison surprenante.#Aramex#DeliveryUnlimited","aramex, deliveryunlimited",,,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/photo.php?fbid=690326893140997&set=pb.100064910761574.-2207520000&type=3,2023,733000,4,"Past, present and future, Aramex is committed to providg you with a surprisg delivery experience.",18.0,1,2023-08-18,0,2,2,,,,2,1,0,97,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/357540270_678000807706939_2340872934750664986_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZIo4W3dImqIAX-P5FDY&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBghZtmIxomY916VZ79xV_RYishrES3VOq0CclCsI4K_A&oe=655C0B94'],Aramex Tunisia,31 juillet,"[Nos entrepôts partout dans le monde représentent plus de 613 000 m²!تصل مساحة مستودعاتنا العالمية لأكثر من 613,000 متر مربع!#Aramex#DeliveryUnlimited#Logistique","aramex, deliveryunlimited, logistique",,,0.0,0.0,4.0,12.0,0.0,0.0,3.0,0.0,0.0,https://www.facebook.com/photo.php?fbid=679783467528673&set=pb.100064910761574.-2207520000&type=3,2023,733000,4,"We have a large warehouse space of more than 613,000 m²! Our global warehouse area reaches more than 613,000 m²! ",31.0,5,2023-07-31,1,2,3,,,,2,1,0,113,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/347639077_671907271649626_4724764703099607731_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Z5n7cIrCJrkAX-QPfJq&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfCnZsQGyv7KVczdnOCyRVbradi9pPx8umYt3brgmPGzTw&oe=655D2484'],Aramex Tunisia,17 juillet,,,Yass Sajid Saline Mahjoub,'هاذي شركة تحيل و تتعامل معا المتحيلين',1.0,0.0,6.0,12.0,0.0,0.0,4.0,0.0,0.0,https://www.facebook.com/photo.php?fbid=671907281649625&set=pb.100064910761574.-2207520000&type=3,2023,733000,0,,17.0,5,2023-07-17,1,2,0,['NEG'],['ar'],' This is a company that refers and deals with scammers ',0,0,39,0,0,1,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/260059837_1514581995569053_9093711060810964631_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=VVjSTiExycIAX-PW4-G&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBQOtsLz6CzYTo_UXEntyAKX8VbWu_iQAD4EAIYY1BkGA&oe=655C560C'],Aramex Tunisia,13 juillet,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/photo.php?fbid=669942405179446&set=pb.100064910761574.-2207520000&type=3,2023,733000,0,,13.0,5,2023-07-13,4,2,0,,,,0,0,0,0,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/311264617_1743003882726862_4251788317247813297_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aM9J1EnCL-AAX_9FZX1&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfD6E9uLGcTwNlvHTyBEQbqO-aYgcyaA9IkI_vOHUaTSKA&oe=655CF2CC'],Aramex Tunisia,13 juillet,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/photo.php?fbid=669942395179447&set=pb.100064910761574.-2207520000&type=3,2023,733000,0,,13.0,5,2023-07-13,4,2,0,,,,0,0,0,0,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/347552699_1916635765363672_168472417767868832_n.png?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=K0xD237R5l0AX--PjT-&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfDKq3qp4uXaERsDD_NQgXgoWWQu6oGS1obXybeOSQG_-A&oe=655C2E1A'],Aramex Tunisia,21 juin,"[Aramex recrute un chauffeur avec sa propre voitureAramex, une société internationale leader dans le secteur de transport et logistique, recrute un Livreur avec sa propre voiture à Tunis / Mednine / Jendouba / Bizerte / Gafsa pour effectuer les tâches suivantes :Assurer la livraison des colis dans les meilleurs délaisÊtre en contact direct avec les clientsExigences de lemploi :MotivéResponsablePonctuelPrésentableAyant un permis de conduire type B (minimum 2ans)Ayant une expérience dau moins un an en tant que chauffeurDisponibilité immédiateComment postuler :Veuillez adresser votre CV sur l’adresse mail : dhekra@aramex.com ou appeler sur le numéro : 28636086Nom / Entreprise : AramexEmail : Tunjobs@aramex.comTel / Fax : 28636086Adresse : Siege Aramex Les Berges du LacVoir moins, —àTunisie",,"Nizar Ben Mustapha, Adnen Beyrakdar, Naceur Mornagui, Soufien Ben Ahmed, Zouba Belhaj, Jawher Cherif, Zouba Belhaj, Jawher Cherif, Zouba Belhaj, Zouba Belhaj, Weld Gass Mh, Amir Abbassi, Wissal Affi, Jridi Aymen, زياد بن مبروك, Olfa Tlili","'عندي B9  نحب نخدم ،سوى في تونس وإلا جميع الولايات', 'Je suis intéressé', 'عندي  polo 7', 'Slm', 'Intéressé, j ai une voiture région gafsa', 'Zouba Belhajkalamnii fama charika f gafsa tlawej ala livreur', 'Jawher Cherifالسلام عليكم', 'Zouba Belhajhet noumruk taw ykalmuk', 'Jawher Cherif22292737', 'بارك الله فيك جزاك الله كل خير', 'Jawher Cherifblhi mezilou talbin 3ndi karhba', 'Jawher Cherifbllhi prv', 'Zouba Belhajbillahi kan tnajem a3tini ism charika fi gafsa', 'Noura Hasni', 'ه', '3andi chhada electronique inhb ne5edm'",16.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1916635778697004/?type=3,2023,733000,4,"Aramex is recruitg a driver with his own carAramex, a leadg ternational company the transport and logistics sector, is recruitg a Delivery Driver with his own car Tunis / Medne / Jendouba / Bizerte / Gafsa to carry out the followg tasks: Ensure the delivery of packages as soon as possible Be direct contact with customers Job requirements: Motivated Responsible Punctual Presentable Havg a type B drivg license (mimum 2 years) Havg experience of at least one year as a driver Immediate availability How to apply: Please send your CV to the email address: dhekra@ aramex.com or call on the number: 28636086Name / Company: AramexEmail: Tunjobs@aramex.comTel / Fax: 28636086Address: Aramex Headquarters Les Berges du LacSee less Tunisia",21.0,6,2023-06-21,6,2,0,"['POS', 'POS', 'POS', 'POS', 'POS', 'NEG', 'POS', 'POS', 'NEG', 'NEG', 'POS', 'POS', 'POS', 'POS', 'POS', 'POS', 'NEG', 'POS', 'NEG', 'POS']","['ar', 'fr', 'ar', 'TN', 'fr', 'fr', 'TN', 'ar', 'TN', 'fr', 'ar', 'TN', 'TN', 'TN', 'TN', 'fr', 'TN']","' I have a B9', 'we would like to serve', 'except in Tunisia', 'otherwise all states ', ' I am interested ', ' I have a polo 7 ', ' Slm ', ' Interested ', ' I have a Gafsa region car ', ' Zouba Belhajkalamnii fama charika f gafsa tlawej ala livreur ', ' Jawher Cherif Peace be upon you ', ' Zouba Belhajhet noumruk taw ykalmuk ', ' Jawher Cherif22292737 ', ' May God bless you and may God reward you with all the best ', ' Jawher Cherifblhi mezilou talbin 3ndi karhba ', ' Jawher Cherifbllhi prv ', ' Zouba Belhajbillahi kan tnajem a3tini ism charika fi gafsa ', ' Noura Hasni ', ' ه ', ' 3andi chhada electronique inhb ne5edm '",2,0,527,734,15,5,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/348576490_1912500142443901_4784011586743381849_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qAv7j82NsW0AX-LMyhD&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfDVh0PFYNbE0iVkO5radUb5KzXKK4w48AgXsdiEeMBa6w&oe=655D3BE1'],Aramex Tunisia,15 juin,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1912978062396109/?type=3,2023,733000,0,,15.0,6,2023-06-15,4,2,0,,,,0,0,0,0,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/347251308_1912500135777235_1957255790467116318_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BFG6jwjSz64AX94gNUQ&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfCd5RSo7EacnLP6G_BkOyNm5j-COKZE7nmhHldYi1C5Tw&oe=655CBEB0'],Aramex Tunisia,15 juin,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1912978059062776/?type=3,2023,733000,0,,15.0,6,2023-06-15,4,2,0,,,,0,0,0,0,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/352527287_560918782855315_8101468465020159965_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tp5JlHYII1oAX-GNoSD&_nc_oc=AQll0J0pfA0J9aeDP_u4Kox8hrCyIK4JQWGNGSadA3VyKv0Sx3lC52mptOWWnGHABV0&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAKDgyx7L-7f-PAp7SKCzsCB4KmCxXpY3XIEFsOm_axOg&oe=655C06CC'],Aramex Tunisia,8 juin,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1908377629522819/?type=3,2023,733000,0,,8.0,6,2023-06-08,4,2,0,,,,0,0,0,0,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/352734079_1225315061519404_5365819340819297440_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OGwjFcpFUJoAX_WwcjK&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfCLA4ffj8DB6po6hR-CuaPt-TUQmmfSiKLiC6cz_YdV9Q&oe=655D42E1'],Aramex Tunisia,8 juin,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1908377489522833/?type=3,2023,733000,0,,8.0,6,2023-06-08,4,2,0,,,,0,0,0,0,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/347240855_209963488561178_2520179013058896995_n.png?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kA0uAZWwXrUAX_ZqITa&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBJYn3WNO4MNWyfk8uP5z7327ekb1lRoSjhkWxrwoFOWA&oe=655BE0BC'],Aramex Tunisia,25 mai,[—àTunisie,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1899827030377879/?type=3,2023,733000,4,—at Tunisia,25.0,8,2023-05-25,4,1,0,,,,2,0,0,11,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/347403439_578090067723611_1674058906685584756_n.png?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EpUx3PVdeS4AX-RmMRs&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAc41sfj5wIoQreUXueUFdWy6T77JIimCjHy6LHPqirtA&oe=655CEA99'],Aramex Tunisia,25 mai,[—àTunisie,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1899826870377895/?type=3,2023,733000,4,—at Tunisia,25.0,8,2023-05-25,4,1,0,,,,2,0,0,11,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/347551414_188013377524564_5686996897510892460_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gZsa-JLVgPMAX8AW7Rl&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfDhCTl-q9VT2h4AO5c26xkCt1COEc7sydBUmG-GTsl3xA&oe=655D36A2'],Aramex Tunisia,22 mai,"[Le développement durable commence par des chaînes logistiques durablesChez Aramex, nous nous engageons à investir, à innover et à travailler à la réduction de notre impact négatif sur lenvironnement. Il sagit notamment de trouver de nouveaux moyens pour augmenter lefficacité, réduire la consommation dénergie et lutilisation de matériaux, ainsi que de gérer notre empreinte environnementale globale.\ufeff\ufeffSustainable business begins with sustainable supply chainsAt Aramex, we are committed to investing, innovating, and working towards reducing our negative environmental impact. This includes finding new ways to increase efficiency, lower energy consumption and material use, as well as managing our overall environmental footprint.\ufeff\ufeff\ufeff#Aramex#Tunisie#Tunisia#GreenLogistics#DeliveryUnlimited#Livraison#Transport#Logistique#InternationalExpress#Domestique#Ecommerce#Artisanat#Fret#FretRoutier#FretMaritime#FretAérienVoir moins","aramex, tunisie, tunisia, greenlogistics, deliveryunlimited, livraison, transport, logistique, internationalexpress, domestique, ecommerce, artisanat, fret, fretroutier, fretmaritime, fretaérien",Samir Mahdaoui,'Bravo Aramex',1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1897993937227855/?type=3,2023,733000,3,"Sustaability starts with sustaable supply chasAt Aramex, we are committed to vestg, novatg and workg to reduce our negative impact on the environment. This cludes fdg new ways to crease efficiency, reduce energy consumption and material use, as well as manage our overall environmental footprt.\ufeff\ufeffSustaable busess begs with sustaable supply chasAt Aramex, we are committed to vestg, novatg, and workg towards reducg our negative environmental impact. This fdg cludes new ways to crease efficiency, lower energy consumption and material use, as well as managg our overall environmental footprt.\ufeff\ufeff\ufeff Domestic less",22.0,8,2023-05-22,1,1,16,['POS'],['TN'],' Bravo Aramex ',1,1,14,634,1,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/347389496_192130763724741_1985556703084745886_n.png?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sgGyrxqI_zoAX8ud2KZ&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAyRZxUnfwfv1XDLUXMPKjkhWKbyUmHpP1kw5KjjRz54A&oe=655CE81A'],Aramex Tunisia,17 mai,"[Expédiez sans limites avec Aramex !Avez-vous besoin dune solution dexpédition fiable et efficace pour vos ventes en ligne ? Aramex est là pour vous, que ce soit pour des livraisons domestiques ou internationales. Avec nous, franchissez les frontières et atteignez de nouveaux horizons !\ufeff\ufeff#Aramex#Tunisie#Tunisia#DeliveryUnlimited#Livraison#Transport#Logistique#InternationalExpress#Domestique#Ecommerce#Artisanat#Fret#FretRoutier#FretMaritime#FretAérien","aramex, tunisie, tunisia, deliveryunlimited, livraison, transport, logistique, internationalexpress, domestique, ecommerce, artisanat, fret, fretroutier, fretmaritime, fretaérien","Khatouia Saidi, Salem Douahem","'Bonne chance', 'je suis chauffeur chevronne depuis 1979 avec voiture commerciale bien instruit en cmmerce et recouvrement 22406658 a soliman nabeul'",2.0,0.0,4.0,18.0,0.0,0.0,3.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1894830987544150/?type=3,2023,733000,4,"Ship without limits with Aramex! Do you need a reliable and efficient shippg solution for your onle sales? Aramex is there for you, whether for domestic or ternational deliveries. With us, cross borders and reach new horizons!\ufeff\ufeff",17.0,8,2023-05-17,6,1,15,"['POS', 'POS', 'POS']","['fr', 'fr']","' Good luck ', ' I have been an experienced driver since 1979 with a commercial car', 'well educated in commerce and collection 22406658 in Soliman Nabeul '",2,1,149,238,3,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/344298835_1330468410843583_5220612119281438535_n.png?stp=cp6_dst-png&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cyBcgqCl3CEAX_AK9M2&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfAsYg2wbDJcq6fMIjyaPY4ae0udADt5Ry_7L9GJxVvD2w&oe=655D38CF'],Aramex Tunisia,1 mai,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1884698771890705/?type=3,2023,733000,0,,1.0,8,2023-05-01,1,1,0,,,,0,0,0,0,0,0,0,0,1.0
['https://scontent.ftun4-2.fna.fbcdn.net/v/t39.30808-6/344441777_588996913297369_7183284880958461072_n.png?stp=cp6_dst-png&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nTfrTNskhVsAX9TunKm&_nc_ht=scontent.ftun4-2.fna&cb_e2o_trans=q&oh=00_AfBgkRwvsAzDI-Ju6D6X53Uc3CANlIBlsFy83873_pCMDg&oe=655C1812'],Aramex Tunisia,1 mai,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/aramextunisia/photos/pb.100064910761574.-2207520000/1884698765224039/?type=3,2023,733000,0,,1.0,8,2023-05-01,1,1,0,,,,0,0,0,0,0,0,0,0,1.0
